iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
POL,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
POL,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:59:55.736244
PRI,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
PRI,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
PRI,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
PRI,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
PRI,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
PRK,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:59:55.736244
PRT,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
PRY,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
PYF,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
QAT,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
REU,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
ROU,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
ROU,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:59:56.068453
RWA,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SAU,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SAU,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
SAU,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
SAU,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
SAU,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
SDN,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SCG,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,10196.873529999999,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:43:58.416847
SEN,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
BLZ,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
BMU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
BMU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0.5469999999999999,tonnes,,2022-09-06 12:39:52.76017,
BMU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,403,tonnes,,2022-09-06 12:39:52.76017,
BMU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,33996.408,tonnes,,2022-09-06 12:39:52.76017,
BMU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,11428.955,tonnes,,2022-09-06 12:39:52.76017,
BOL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
BRB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
BRN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
BRN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
BRN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
BRN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
BRN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
BTN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:05.823365
BVT,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,,tonnes,,2022-09-06 12:39:52.76017,
BVT,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,,tonnes,,2022-09-06 12:39:52.76017,
BVT,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,,tonnes,,2022-09-06 12:39:52.76017,
BVT,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,,tonnes,,2022-09-06 12:39:52.76017,
BWA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:05.823365
CAF,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
CAN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:05.823365
CAN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
CCK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,,tonnes,,2022-09-06 12:39:52.76017,
CCK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,,tonnes,,2022-09-06 12:39:52.76017,
CCK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,,tonnes,,2022-09-06 12:39:52.76017,
CCK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,,tonnes,,2022-09-06 12:39:52.76017,
CCK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,,tonnes,,2022-09-06 12:39:52.76017,
CHE,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
CHE,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
CHE,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
CHE,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
CHE,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:05.823365
CHN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
CIV,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SGP,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SGP,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
SGP,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
SGP,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
SGP,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
SHN,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
SLB,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SJM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,,tonnes,,2022-09-06 12:39:52.76017,
SJM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,,tonnes,,2022-09-06 12:39:52.76017,
SJM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,,tonnes,,2022-09-06 12:39:52.76017,
SJM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,,tonnes,,2022-09-06 12:39:52.76017,
SJM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,,tonnes,,2022-09-06 12:39:52.76017,
SLE,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SLV,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SOM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SPM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SPM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
SPM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
SPM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
SPM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
STP,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SUR,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SUR,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
SUR,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
SUR,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
SUR,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
SVK,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
SVN,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
SVN,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:59:56.728236
SWE,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
SXM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,,tonnes,,2022-09-06 12:39:52.76017,
SXM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,,tonnes,,2022-09-06 12:39:52.76017,
SYC,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
SYC,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
SYC,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
SYC,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
SYC,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
SXM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,,tonnes,,2022-09-06 12:39:52.76017,
TCA,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
TCD,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
TGO,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
TJK,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
TJK,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:59:57.055083
TKM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
TKM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
TKM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
TKM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
TKM,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
TLS,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
TLS,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
TLS,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
TLS,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
TLS,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
TON,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
TTO,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
TUN,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
TUR,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
TUR,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
TUR,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
TUR,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:59:57.055083
TUR,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:59:57.055083
TWN,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
CMR,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
COD,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:06.130584
COD,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:06.130584
COG,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
COK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
COK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
COK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
COK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
COK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
COL,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:06.130584
COM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
CPV,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
CPV,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0.0594,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CPV,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,43.849183,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CPV,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,3699.0129719999995,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CPV,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,1243.518124,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CRI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,102.8593,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,6.005286,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,4432.47269,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,374015.960764,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:44:08.867674
CYM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
CYP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
CZE,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:06.446365
CZE,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:06.446365
CZE,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
CZE,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
CZE,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
DEU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:06.446365
DEU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:06.446365
DJI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
DMA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
DNK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
DNK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
DNK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
DNK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
DNK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
DOM,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
DZA,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
ECU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
ECU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
ECU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
ECU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
ECU,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
ERI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
ESH,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
ESH,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
ESH,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
ESH,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
ESH,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
ESP,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:06.752204
EST,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
ETH,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 20:00:06.752204
FIN,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
FJI,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
FLK,2018-01-01 00:00:00,2018-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
TZA,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:59:57.389607
UGA,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
URY,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,
URY,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
URY,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,0,tonnes,,2022-09-06 12:39:52.76017,
URY,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
URY,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
USA,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
USA,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2,0,tonnes,,2022-09-06 12:39:52.76017,2022-10-04 19:59:57.389607
UZB,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,n2o,0,tonnes,,2022-09-06 12:39:52.76017,
UZB,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_20yr,0,tonnes,,2022-09-06 12:39:52.76017,
UZB,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,co2e_100yr,0,tonnes,,2022-09-06 12:39:52.76017,
VAT,2020-01-01 00:00:00,2020-12-31 00:00:00,solid-fuel-transformation,ch4,,tonnes,,2022-09-06 12:39:52.76017,
